Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
ORD10451,2025-07-31,Customer 186,Home Office,West,Mumbai,Technology,Phone,Phone 970,1,313.51,0.0,71.69
ORD10452,2025-04-28,Customer 45,Corporate,North,Delhi,Furniture,Chair,Chair 957,3,146.95,0.05,6.79
ORD10453,2025-02-07,Customer 134,Corporate,West,Mumbai,Furniture,Chair,Chair 184,2,1455.54,0.05,270.67
ORD10454,2025-05-16,Customer 24,Consumer,North,Noida,Office Supplies,Pen,Pen 590,5,512.86,0.0,66.26
ORD10455,2025-10-14,Customer 207,Consumer,East,Hyderabad,Furniture,Bookcase,Bookcase 436,6,762.6,0.05,77.42
ORD10456,2025-02-18,Customer 17,Home Office,West,Pune,Office Supplies,Binder,Binder 834,1,359.53,0.0,104.48
ORD10457,2025-12-06,Customer 121,Home Office,West,Mumbai,Technology,Phone,Phone 923,8,1191.08,0.05,276.01
ORD10458,2025-05-13,Customer 129,Corporate,South,Bengaluru,Furniture,Chair,Chair 696,4,179.69,0.2,18.38
ORD10459,2025-12-20,Customer 117,Home Office,North,Delhi,Furniture,Chair,Chair 841,1,347.05,0.1,35.9
ORD10460,2025-06-23,Customer 212,Home Office,West,Mumbai,Furniture,Table,Table 778,5,214.22,0.0,25.26
ORD10461,2025-05-31,Customer 13,Corporate,North,Noida,Office Supplies,Pen,Pen 838,5,102.37,0.3,11.74
ORD10462,2025-09-17,Customer 184,Home Office,West,Mumbai,Furniture,Bookcase,Bookcase 998,4,703.4,0.05,99.3
ORD10463,2025-08-12,Customer 124,Consumer,North,Noida,Technology,Phone,Phone 894,2,177.2,0.0,42.02
ORD10464,2025-07-10,Customer 137,Corporate,North,Delhi,Office Supplies,Binder,Binder 972,8,1408.33,0.2,367.71
ORD10465,2025-08-27,Customer 176,Home Office,North,Delhi,Furniture,Table,Table 189,5,216.91,0.3,12.73
ORD10466,2025-12-24,Customer 25,Home Office,East,Hyderabad,Technology,Laptop,Laptop 972,6,667.28,0.0,62.36
ORD10467,2025-09-30,Customer 155,Corporate,East,Chennai,Office Supplies,Pen,Pen 238,2,1056.23,0.1,94.21
ORD10468,2025-05-05,Customer 118,Home Office,West,Mumbai,Furniture,Table,Table 883,7,1067.7,0.1,82.19
ORD10469,2025-05-28,Customer 195,Corporate,East,Chennai,Office Supplies,Pen,Pen 837,7,719.7,0.05,162.81
ORD10470,2025-09-20,Customer 87,Consumer,South,Bengaluru,Technology,Laptop,Laptop 866,4,1374.96,0.2,85.39
ORD10471,2025-03-30,Customer 187,Home Office,East,Hyderabad,Technology,Phone,Phone 933,3,1464.82,0.3,170.46
ORD10472,2025-05-11,Customer 156,Consumer,North,Delhi,Technology,Phone,Phone 157,1,1297.33,0.3,159.76
ORD10473,2025-06-30,Customer 101,Corporate,East,Hyderabad,Furniture,Table,Table 938,5,1425.42,0.1,217.23
ORD10474,2025-05-06,Customer 210,Home Office,North,Delhi,Furniture,Chair,Chair 792,7,1139.31,0.3,281.04
ORD10475,2025-10-04,Customer 183,Corporate,East,Chennai,Furniture,Table,Table 359,6,583.39,0.1,46.72
ORD10476,2025-01-25,Customer 204,Home Office,East,Hyderabad,Furniture,Table,Table 999,3,1288.62,0.3,278.0
ORD10477,2025-02-21,Customer 31,Corporate,South,Kochi,Office Supplies,Binder,Binder 901,4,1099.57,0.1,126.23
ORD10478,2025-08-25,Customer 164,Corporate,East,Chennai,Furniture,Table,Table 172,2,756.85,0.0,82.9
ORD10479,2025-06-09,Customer 190,Corporate,North,Noida,Office Supplies,Binder,Binder 753,8,491.42,0.1,127.83
ORD10480,2025-07-05,Customer 139,Corporate,East,Chennai,Office Supplies,Binder,Binder 526,1,1323.08,0.05,142.07
ORD10481,2025-02-17,Customer 48,Home Office,East,Chennai,Office Supplies,Pen,Pen 682,7,54.98,0.05,9.56
ORD10482,2025-11-23,Customer 182,Consumer,North,Noida,Furniture,Chair,Chair 912,1,344.13,0.2,26.61
ORD10483,2025-03-15,Customer 155,Corporate,South,Bengaluru,Office Supplies,Binder,Binder 436,3,747.08,0.3,17.37
ORD10484,2025-01-29,Customer 54,Home Office,West,Mumbai,Furniture,Bookcase,Bookcase 664,2,1305.34,0.1,73.13
ORD10485,2025-08-06,Customer 35,Home Office,East,Chennai,Technology,Phone,Phone 258,4,232.65,0.2,63.05
ORD10486,2025-03-26,Customer 192,Consumer,North,Noida,Furniture,Table,Table 321,8,100.16,0.0,29.13
ORD10487,2025-02-26,Customer 192,Corporate,North,Delhi,Technology,Laptop,Laptop 337,3,1358.13,0.05,458.79
ORD10488,2025-02-05,Customer 230,Home Office,West,Pune,Office Supplies,Pen,Pen 153,8,1417.31,0.2,412.12
ORD10489,2025-05-06,Customer 51,Consumer,South,Bengaluru,Office Supplies,Binder,Binder 275,4,1496.46,0.1,243.14
ORD10490,2025-03-14,Customer 50,Home Office,West,Pune,Office Supplies,Pen,Pen 546,5,478.86,0.05,85.55
ORD10491,2025-10-31,Customer 125,Corporate,North,Delhi,Technology,Phone,Phone 288,7,729.97,0.2,190.24
ORD10492,2025-12-26,Customer 99,Consumer,North,Noida,Technology,Laptop,Laptop 583,3,760.26,0.05,50.93
ORD10493,2025-08-27,Customer 222,Home Office,South,Bengaluru,Office Supplies,Pen,Pen 535,6,540.95,0.2,120.98
ORD10494,2025-10-11,Customer 168,Home Office,East,Chennai,Technology,Phone,Phone 462,7,1429.06,0.3,156.43
ORD10495,2025-04-23,Customer 88,Consumer,East,Chennai,Technology,Phone,Phone 794,7,1190.7,0.3,227.93
ORD10496,2025-05-21,Customer 94,Home Office,South,Bengaluru,Office Supplies,Paper,Paper 239,1,932.25,0.2,151.25
ORD10497,2025-05-11,Customer 100,Home Office,East,Hyderabad,Technology,Monitor,Monitor 910,6,965.97,0.2,62.67
ORD10498,2025-06-20,Customer 74,Corporate,North,Delhi,Office Supplies,Binder,Binder 168,6,1219.4,0.3,28.78
ORD10499,2025-04-27,Customer 57,Consumer,West,Pune,Furniture,Chair,Chair 297,4,108.03,0.05,9.62
ORD10500,2025-02-15,Customer 198,Consumer,South,Kochi,Furniture,Bookcase,Bookcase 837,2,1421.47,0.3,263.33
ORD10501,2025-06-04,Customer 10,Consumer,South,Bengaluru,Furniture,Bookcase,Bookcase 608,7,644.89,0.05,144.52
ORD10502,2025-03-24,Customer 28,Consumer,East,Chennai,Furniture,Chair,Chair 122,6,1068.26,0.05,84.07
ORD10503,2025-07-29,Customer 65,Corporate,West,Pune,Technology,Laptop,Laptop 469,2,1468.93,0.2,187.42
ORD10504,2025-11-17,Customer 189,Home Office,West,Pune,Furniture,Bookcase,Bookcase 822,3,265.03,0.05,75.03
ORD10505,2025-10-22,Customer 4,Corporate,East,Hyderabad,Technology,Monitor,Monitor 797,1,1179.12,0.3,303.36
ORD10506,2025-10-15,Customer 133,Consumer,South,Bengaluru,Technology,Monitor,Monitor 445,7,776.81,0.05,235.24
ORD10507,2025-07-05,Customer 107,Home Office,South,Bengaluru,Technology,Phone,Phone 260,1,760.46,0.3,229.36
ORD10508,2025-11-11,Customer 42,Corporate,West,Pune,Technology,Monitor,Monitor 518,6,1440.72,0.3,430.32
ORD10509,2025-10-14,Customer 68,Home Office,South,Bengaluru,Office Supplies,Paper,Paper 911,1,1486.36,0.1,201.38
ORD10510,2025-01-24,Customer 39,Corporate,North,Delhi,Technology,Monitor,Monitor 600,5,1290.52,0.0,255.02
ORD10511,2025-03-10,Customer 27,Corporate,East,Hyderabad,Office Supplies,Pen,Pen 619,7,1063.42,0.0,81.01
ORD10512,2025-02-19,Customer 10,Corporate,North,Delhi,Technology,Phone,Phone 552,5,140.41,0.2,31.54
ORD10513,2025-09-14,Customer 135,Corporate,North,Delhi,Furniture,Bookcase,Bookcase 364,5,1177.46,0.05,377.94
ORD10514,2025-03-16,Customer 208,Home Office,North,Noida,Technology,Phone,Phone 510,8,1438.29,0.0,395.15
ORD10515,2025-05-13,Customer 209,Home Office,North,Delhi,Technology,Monitor,Monitor 854,3,540.4,0.2,155.3
ORD10516,2025-11-04,Customer 121,Home Office,East,Hyderabad,Office Supplies,Paper,Paper 188,2,1280.06,0.0,146.72
ORD10517,2025-09-14,Customer 67,Corporate,East,Hyderabad,Office Supplies,Pen,Pen 289,3,974.91,0.0,237.41
ORD10518,2025-11-10,Customer 78,Consumer,West,Mumbai,Furniture,Table,Table 978,4,390.27,0.0,45.41
ORD10519,2025-04-29,Customer 168,Corporate,South,Kochi,Furniture,Chair,Chair 526,8,1212.28,0.0,331.46
ORD10520,2025-03-12,Customer 231,Corporate,South,Bengaluru,Office Supplies,Paper,Paper 633,2,840.09,0.2,249.37
ORD10521,2025-06-25,Customer 227,Consumer,South,Kochi,Office Supplies,Pen,Pen 476,2,839.97,0.3,99.58
ORD10522,2025-04-02,Customer 81,Consumer,North,Noida,Furniture,Chair,Chair 610,5,1450.89,0.2,295.0
ORD10523,2025-12-17,Customer 179,Corporate,North,Delhi,Office Supplies,Paper,Paper 391,8,951.63,0.3,241.14
ORD10524,2025-05-31,Customer 249,Home Office,South,Bengaluru,Technology,Monitor,Monitor 785,3,553.31,0.3,42.67
ORD10525,2025-05-02,Customer 172,Consumer,West,Mumbai,Office Supplies,Paper,Paper 314,2,324.54,0.3,71.0
ORD10526,2025-05-24,Customer 81,Home Office,North,Delhi,Furniture,Bookcase,Bookcase 694,1,414.52,0.2,23.32
ORD10527,2025-04-25,Customer 27,Consumer,East,Hyderabad,Office Supplies,Pen,Pen 703,3,39.34,0.05,13.43
ORD10528,2025-12-24,Customer 7,Consumer,East,Hyderabad,Technology,Monitor,Monitor 627,6,1018.74,0.2,154.36
ORD10529,2025-01-28,Customer 110,Home Office,South,Bengaluru,Technology,Phone,Phone 626,3,653.17,0.0,219.51
ORD10530,2025-03-14,Customer 42,Consumer,South,Bengaluru,Office Supplies,Pen,Pen 474,3,551.32,0.1,64.24
ORD10531,2025-02-19,Customer 144,Corporate,West,Mumbai,Furniture,Bookcase,Bookcase 915,2,256.85,0.3,48.84
ORD10532,2025-01-03,Customer 62,Corporate,South,Kochi,Technology,Laptop,Laptop 844,1,369.54,0.05,42.88
ORD10533,2025-12-10,Customer 214,Consumer,West,Mumbai,Office Supplies,Pen,Pen 496,7,516.57,0.0,60.28
ORD10534,2025-02-15,Customer 87,Home Office,South,Bengaluru,Furniture,Bookcase,Bookcase 285,4,122.86,0.0,34.67
ORD10535,2025-08-10,Customer 84,Consumer,East,Hyderabad,Office Supplies,Paper,Paper 624,8,381.69,0.05,36.88
ORD10536,2025-01-30,Customer 73,Home Office,South,Bengaluru,Technology,Laptop,Laptop 609,2,1484.96,0.05,431.56
ORD10537,2025-04-18,Customer 111,Corporate,East,Hyderabad,Furniture,Chair,Chair 633,4,775.75,0.05,88.19
ORD10538,2025-02-14,Customer 138,Home Office,South,Bengaluru,Furniture,Table,Table 103,4,999.56,0.0,109.47
ORD10539,2025-08-09,Customer 18,Consumer,North,Noida,Office Supplies,Paper,Paper 372,6,349.43,0.2,54.15
ORD10540,2025-12-15,Customer 126,Corporate,East,Chennai,Furniture,Bookcase,Bookcase 296,5,1381.52,0.0,227.58
ORD10541,2025-08-31,Customer 33,Consumer,West,Mumbai,Technology,Phone,Phone 676,8,452.07,0.3,119.51
ORD10542,2025-01-24,Customer 203,Home Office,East,Hyderabad,Office Supplies,Paper,Paper 775,1,1052.25,0.3,331.99
ORD10543,2025-12-23,Customer 213,Corporate,East,Chennai,Office Supplies,Paper,Paper 155,4,882.84,0.1,127.48
ORD10544,2025-08-09,Customer 222,Consumer,South,Kochi,Furniture,Table,Table 548,3,25.33,0.0,5.4
ORD10545,2025-01-22,Customer 224,Corporate,West,Pune,Technology,Laptop,Laptop 217,7,156.1,0.05,7.19
ORD10546,2025-06-09,Customer 133,Consumer,East,Hyderabad,Technology,Phone,Phone 967,8,1454.64,0.3,261.77
ORD10547,2025-01-12,Customer 108,Corporate,South,Kochi,Furniture,Table,Table 463,4,936.9,0.3,54.91
ORD10548,2025-09-22,Customer 122,Consumer,West,Mumbai,Technology,Phone,Phone 382,2,1159.67,0.2,306.51
ORD10549,2025-12-16,Customer 55,Home Office,South,Kochi,Office Supplies,Binder,Binder 949,1,1231.47,0.2,155.42
ORD10550,2025-04-17,Customer 212,Consumer,South,Kochi,Technology,Phone,Phone 565,6,147.57,0.1,38.37
ORD10551,2025-07-29,Customer 9,Corporate,South,Kochi,Technology,Phone,Phone 810,1,423.73,0.0,64.63
ORD10552,2025-07-09,Customer 51,Corporate,North,Delhi,Office Supplies,Binder,Binder 583,2,1085.08,0.05,207.57
ORD10553,2025-03-21,Customer 81,Consumer,South,Bengaluru,Technology,Laptop,Laptop 447,7,1304.14,0.2,152.03
ORD10554,2025-08-07,Customer 109,Consumer,West,Mumbai,Office Supplies,Binder,Binder 162,4,510.62,0.05,159.43
ORD10555,2025-05-11,Customer 6,Corporate,West,Pune,Technology,Laptop,Laptop 214,5,670.51,0.2,220.31
ORD10556,2025-12-14,Customer 9,Home Office,South,Bengaluru,Office Supplies,Paper,Paper 853,6,188.82,0.1,26.41
ORD10557,2025-05-04,Customer 60,Corporate,West,Mumbai,Furniture,Bookcase,Bookcase 790,4,454.81,0.05,117.09
ORD10558,2025-08-14,Customer 80,Corporate,North,Delhi,Furniture,Bookcase,Bookcase 433,2,774.85,0.0,93.92
ORD10559,2025-10-28,Customer 62,Corporate,North,Delhi,Furniture,Chair,Chair 439,7,375.76,0.2,38.73
ORD10560,2025-07-14,Customer 119,Consumer,East,Hyderabad,Office Supplies,Binder,Binder 894,8,712.35,0.0,47.24
ORD10561,2025-02-16,Customer 80,Corporate,West,Pune,Technology,Phone,Phone 263,2,1468.81,0.2,457.76
ORD10562,2025-08-22,Customer 75,Home Office,West,Mumbai,Furniture,Chair,Chair 193,3,566.02,0.2,86.66
ORD10563,2025-04-18,Customer 57,Corporate,North,Noida,Technology,Laptop,Laptop 202,8,188.71,0.1,56.3
ORD10564,2025-07-09,Customer 216,Consumer,North,Noida,Technology,Monitor,Monitor 672,5,440.3,0.0,103.66
ORD10565,2025-07-04,Customer 57,Corporate,North,Noida,Furniture,Table,Table 790,2,521.16,0.2,19.18
ORD10566,2025-12-27,Customer 118,Consumer,East,Chennai,Technology,Laptop,Laptop 780,8,553.85,0.1,60.82
ORD10567,2025-08-30,Customer 206,Consumer,North,Delhi,Furniture,Table,Table 324,6,1029.83,0.0,205.05
ORD10568,2025-11-10,Customer 198,Consumer,West,Mumbai,Technology,Laptop,Laptop 810,3,402.9,0.3,24.52
ORD10569,2025-06-08,Customer 78,Home Office,North,Noida,Technology,Monitor,Monitor 237,8,1104.41,0.0,99.87
ORD10570,2025-10-09,Customer 249,Consumer,West,Mumbai,Technology,Phone,Phone 860,6,858.69,0.1,161.5
ORD10571,2025-05-17,Customer 207,Consumer,East,Chennai,Furniture,Bookcase,Bookcase 739,1,896.07,0.3,213.65
ORD10572,2025-04-04,Customer 52,Corporate,West,Mumbai,Furniture,Bookcase,Bookcase 335,8,148.66,0.2,28.22
ORD10573,2025-03-03,Customer 13,Consumer,North,Delhi,Furniture,Table,Table 481,2,1366.2,0.0,324.12
ORD10574,2025-05-24,Customer 142,Consumer,North,Noida,Office Supplies,Pen,Pen 189,4,1484.91,0.2,313.13
ORD10575,2025-10-05,Customer 119,Corporate,East,Hyderabad,Furniture,Table,Table 193,8,926.26,0.05,147.79
ORD10576,2025-04-25,Customer 25,Consumer,South,Bengaluru,Furniture,Table,Table 377,4,217.14,0.1,34.49
ORD10577,2025-03-23,Customer 89,Corporate,South,Kochi,Office Supplies,Pen,Pen 456,8,59.33,0.1,9.51
ORD10578,2025-04-12,Customer 168,Home Office,South,Bengaluru,Technology,Laptop,Laptop 535,3,718.32,0.3,59.54
ORD10579,2025-07-12,Customer 152,Home Office,West,Pune,Technology,Laptop,Laptop 370,5,535.93,0.0,104.36
ORD10580,2025-11-04,Customer 145,Home Office,West,Pune,Office Supplies,Paper,Paper 993,5,395.81,0.05,83.37
ORD10581,2025-08-12,Customer 214,Home Office,West,Mumbai,Office Supplies,Pen,Pen 983,2,1183.82,0.2,325.02
ORD10582,2025-11-26,Customer 222,Corporate,South,Bengaluru,Furniture,Chair,Chair 521,3,774.15,0.05,108.63
ORD10583,2025-08-14,Customer 166,Home Office,South,Kochi,Furniture,Chair,Chair 287,4,258.65,0.3,46.9
ORD10584,2025-08-11,Customer 56,Corporate,South,Bengaluru,Furniture,Chair,Chair 554,1,1336.51,0.3,67.59
ORD10585,2025-03-22,Customer 177,Corporate,West,Mumbai,Technology,Phone,Phone 480,2,730.31,0.0,251.43
ORD10586,2025-01-26,Customer 51,Consumer,West,Pune,Technology,Monitor,Monitor 920,2,108.67,0.3,30.55
ORD10587,2025-06-03,Customer 235,Corporate,West,Mumbai,Office Supplies,Binder,Binder 953,2,409.08,0.05,49.13
ORD10588,2025-02-25,Customer 116,Home Office,West,Pune,Furniture,Bookcase,Bookcase 523,2,1136.45,0.0,95.84
ORD10589,2025-10-01,Customer 101,Consumer,South,Bengaluru,Furniture,Chair,Chair 459,1,483.83,0.2,74.28
ORD10590,2025-09-01,Customer 71,Consumer,North,Noida,Furniture,Bookcase,Bookcase 927,8,1021.64,0.3,256.0
ORD10591,2025-10-13,Customer 131,Consumer,South,Kochi,Furniture,Bookcase,Bookcase 150,4,702.8,0.3,204.32
ORD10592,2025-08-29,Customer 210,Consumer,East,Hyderabad,Office Supplies,Paper,Paper 113,5,948.02,0.05,282.44
ORD10593,2025-12-03,Customer 76,Consumer,North,Noida,Technology,Monitor,Monitor 845,4,231.22,0.2,52.49
ORD10594,2025-02-10,Customer 74,Consumer,South,Kochi,Technology,Phone,Phone 632,4,518.35,0.05,30.87
ORD10595,2025-06-03,Customer 7,Home Office,North,Noida,Technology,Monitor,Monitor 927,3,191.05,0.0,66.61
ORD10596,2025-06-03,Customer 125,Corporate,North,Delhi,Technology,Phone,Phone 751,7,1344.8,0.0,278.15
ORD10597,2025-10-12,Customer 72,Consumer,South,Bengaluru,Office Supplies,Paper,Paper 489,4,496.22,0.2,73.42
ORD10598,2025-03-20,Customer 155,Home Office,East,Hyderabad,Office Supplies,Paper,Paper 257,8,596.84,0.3,61.39
ORD10599,2025-01-18,Customer 158,Corporate,West,Pune,Furniture,Table,Table 958,4,201.74,0.0,35.28
ORD10600,2025-01-10,Customer 208,Corporate,North,Noida,Technology,Laptop,Laptop 204,2,619.52,0.3,145.44
ORD10601,2025-02-16,Customer 142,Consumer,North,Delhi,Office Supplies,Paper,Paper 116,1,243.65,0.05,57.62
ORD10602,2025-01-25,Customer 145,Home Office,East,Chennai,Office Supplies,Binder,Binder 551,5,887.24,0.1,258.96
ORD10603,2025-04-21,Customer 151,Home Office,East,Hyderabad,Office Supplies,Pen,Pen 159,2,168.65,0.0,37.38
ORD10604,2025-06-03,Customer 141,Corporate,North,Noida,Office Supplies,Paper,Paper 688,7,51.66,0.2,10.63
ORD10605,2025-09-15,Customer 75,Home Office,East,Chennai,Technology,Phone,Phone 448,4,565.74,0.1,108.98
ORD10606,2025-08-11,Customer 242,Corporate,North,Noida,Furniture,Table,Table 625,5,900.74,0.3,259.2
ORD10607,2025-05-12,Customer 222,Home Office,North,Delhi,Furniture,Bookcase,Bookcase 763,3,1218.34,0.3,29.93
ORD10608,2025-02-19,Customer 77,Home Office,West,Pune,Office Supplies,Pen,Pen 730,4,610.82,0.05,158.25
ORD10609,2025-07-20,Customer 101,Home Office,East,Chennai,Office Supplies,Pen,Pen 765,7,83.83,0.05,27.87
ORD10610,2025-07-22,Customer 49,Corporate,South,Bengaluru,Office Supplies,Pen,Pen 812,5,615.48,0.3,86.13
ORD10611,2025-03-30,Customer 214,Corporate,West,Pune,Technology,Phone,Phone 137,2,376.17,0.0,99.49
ORD10612,2025-12-09,Customer 46,Consumer,North,Noida,Office Supplies,Binder,Binder 419,6,1476.15,0.05,440.47
ORD10613,2025-03-15,Customer 184,Home Office,East,Chennai,Technology,Monitor,Monitor 317,8,518.12,0.0,107.45
ORD10614,2025-04-23,Customer 98,Corporate,West,Pune,Office Supplies,Binder,Binder 184,5,324.81,0.0,108.73
ORD10615,2025-05-04,Customer 7,Home Office,East,Hyderabad,Technology,Phone,Phone 905,1,159.01,0.05,26.39
ORD10616,2025-01-30,Customer 96,Home Office,East,Hyderabad,Technology,Phone,Phone 695,2,384.34,0.1,39.93
ORD10617,2025-10-04,Customer 119,Corporate,East,Chennai,Technology,Laptop,Laptop 743,8,833.68,0.2,63.62
ORD10618,2025-10-18,Customer 175,Corporate,North,Noida,Furniture,Chair,Chair 192,6,906.8,0.05,261.83
ORD10619,2025-08-09,Customer 200,Home Office,East,Hyderabad,Technology,Laptop,Laptop 139,6,396.21,0.1,94.6
ORD10620,2025-02-28,Customer 64,Home Office,South,Kochi,Office Supplies,Binder,Binder 877,6,1381.56,0.3,100.27
ORD10621,2025-08-17,Customer 124,Consumer,West,Mumbai,Furniture,Chair,Chair 604,6,298.35,0.1,101.14
ORD10622,2025-07-30,Customer 130,Consumer,West,Mumbai,Furniture,Table,Table 177,2,689.77,0.0,217.36
ORD10623,2025-08-01,Customer 102,Consumer,South,Bengaluru,Furniture,Chair,Chair 700,7,371.95,0.1,85.22
ORD10624,2025-01-14,Customer 25,Consumer,East,Hyderabad,Furniture,Bookcase,Bookcase 906,7,319.8,0.1,107.46
ORD10625,2025-07-16,Customer 161,Corporate,South,Kochi,Technology,Phone,Phone 482,2,887.09,0.3,101.73
ORD10626,2025-02-22,Customer 128,Home Office,South,Bengaluru,Office Supplies,Pen,Pen 639,7,173.43,0.0,29.71
ORD10627,2025-08-04,Customer 171,Home Office,South,Bengaluru,Furniture,Bookcase,Bookcase 713,8,1309.08,0.1,70.34
ORD10628,2025-11-05,Customer 158,Consumer,North,Delhi,Office Supplies,Paper,Paper 459,8,580.75,0.1,132.76
ORD10629,2025-12-04,Customer 8,Corporate,North,Noida,Technology,Laptop,Laptop 945,7,1372.0,0.3,356.3
ORD10630,2025-05-29,Customer 243,Home Office,South,Bengaluru,Technology,Monitor,Monitor 589,5,958.7,0.3,32.15
ORD10631,2025-11-28,Customer 43,Corporate,East,Chennai,Office Supplies,Pen,Pen 997,1,1152.46,0.05,62.54
ORD10632,2025-02-21,Customer 64,Corporate,West,Pune,Furniture,Bookcase,Bookcase 821,6,929.52,0.05,307.98
ORD10633,2025-09-10,Customer 14,Consumer,South,Kochi,Furniture,Table,Table 279,5,1404.54,0.0,292.65
ORD10634,2025-03-10,Customer 239,Corporate,West,Mumbai,Office Supplies,Pen,Pen 797,2,503.09,0.0,48.67
ORD10635,2025-03-20,Customer 208,Corporate,East,Chennai,Office Supplies,Pen,Pen 868,3,741.05,0.0,85.24
ORD10636,2025-06-17,Customer 214,Consumer,West,Mumbai,Furniture,Table,Table 199,3,1164.27,0.3,314.06
ORD10637,2025-05-09,Customer 155,Home Office,West,Pune,Technology,Monitor,Monitor 502,3,1276.28,0.3,197.06
ORD10638,2025-03-04,Customer 52,Corporate,West,Mumbai,Technology,Phone,Phone 255,4,1048.13,0.0,264.09
ORD10639,2025-10-04,Customer 41,Corporate,East,Hyderabad,Office Supplies,Paper,Paper 858,5,1381.65,0.2,375.69
ORD10640,2025-12-08,Customer 103,Consumer,East,Chennai,Office Supplies,Binder,Binder 284,3,326.91,0.0,25.3
ORD10641,2025-06-24,Customer 52,Consumer,West,Mumbai,Office Supplies,Pen,Pen 153,7,946.29,0.0,56.14
ORD10642,2025-05-25,Customer 75,Home Office,South,Kochi,Office Supplies,Pen,Pen 470,3,1317.44,0.0,181.65
ORD10643,2025-11-15,Customer 236,Consumer,East,Chennai,Office Supplies,Binder,Binder 555,5,297.67,0.2,36.05
ORD10644,2025-04-29,Customer 129,Home Office,East,Hyderabad,Furniture,Bookcase,Bookcase 554,7,399.48,0.1,63.32
ORD10645,2025-03-05,Customer 143,Home Office,West,Pune,Furniture,Chair,Chair 592,7,1257.02,0.1,192.11
ORD10646,2025-08-28,Customer 74,Home Office,East,Hyderabad,Technology,Laptop,Laptop 415,7,782.14,0.1,107.42
ORD10647,2025-10-02,Customer 210,Corporate,South,Bengaluru,Furniture,Table,Table 755,1,631.75,0.0,83.64
ORD10648,2025-04-24,Customer 80,Corporate,North,Delhi,Office Supplies,Paper,Paper 579,7,1098.09,0.0,84.22
ORD10649,2025-04-26,Customer 18,Corporate,West,Pune,Office Supplies,Pen,Pen 777,8,957.16,0.1,150.03
ORD10650,2025-10-30,Customer 130,Home Office,East,Hyderabad,Office Supplies,Pen,Pen 459,7,956.47,0.05,312.52
ORD10651,2025-10-16,Customer 131,Consumer,South,Kochi,Office Supplies,Binder,Binder 422,8,1102.37,0.0,378.98
ORD10652,2025-06-02,Customer 114,Home Office,East,Chennai,Furniture,Table,Table 405,2,1336.05,0.05,259.88
ORD10653,2025-09-28,Customer 210,Home Office,South,Bengaluru,Furniture,Bookcase,Bookcase 167,3,1007.97,0.0,165.41
ORD10654,2025-02-10,Customer 125,Corporate,North,Noida,Furniture,Chair,Chair 666,6,988.41,0.05,81.34
ORD10655,2025-08-28,Customer 47,Consumer,East,Hyderabad,Technology,Monitor,Monitor 385,6,679.61,0.05,85.02
ORD10656,2025-07-05,Customer 173,Corporate,South,Kochi,Furniture,Bookcase,Bookcase 831,7,1148.54,0.0,123.11
ORD10657,2025-08-16,Customer 177,Corporate,West,Mumbai,Technology,Phone,Phone 493,4,936.79,0.1,41.09
ORD10658,2025-09-02,Customer 147,Corporate,North,Noida,Office Supplies,Paper,Paper 686,4,462.01,0.1,96.24
ORD10659,2025-11-28,Customer 81,Corporate,South,Bengaluru,Furniture,Bookcase,Bookcase 998,1,892.01,0.2,195.45
ORD10660,2025-04-22,Customer 84,Corporate,West,Pune,Technology,Monitor,Monitor 712,4,744.21,0.0,142.05
ORD10661,2025-11-16,Customer 172,Consumer,East,Hyderabad,Office Supplies,Pen,Pen 804,3,961.94,0.2,260.2
ORD10662,2025-02-19,Customer 76,Corporate,North,Noida,Technology,Laptop,Laptop 846,4,1482.08,0.2,196.96
ORD10663,2025-02-19,Customer 78,Corporate,West,Mumbai,Furniture,Table,Table 849,5,192.82,0.3,12.4
ORD10664,2025-04-28,Customer 83,Consumer,South,Kochi,Technology,Phone,Phone 390,6,397.29,0.0,46.35
ORD10665,2025-05-20,Customer 36,Consumer,South,Kochi,Office Supplies,Paper,Paper 847,5,437.25,0.3,126.76
ORD10666,2025-10-24,Customer 237,Corporate,North,Delhi,Technology,Phone,Phone 450,2,772.08,0.2,81.09
ORD10667,2025-10-15,Customer 47,Corporate,South,Kochi,Office Supplies,Pen,Pen 629,1,528.41,0.3,136.0
ORD10668,2025-01-18,Customer 51,Home Office,South,Kochi,Furniture,Chair,Chair 364,2,368.57,0.05,114.67
ORD10669,2025-01-30,Customer 50,Home Office,West,Mumbai,Technology,Monitor,Monitor 954,8,538.81,0.2,76.53
ORD10670,2025-06-28,Customer 31,Corporate,West,Pune,Technology,Phone,Phone 292,1,1072.33,0.0,81.13
ORD10671,2025-10-26,Customer 196,Corporate,West,Mumbai,Technology,Laptop,Laptop 629,3,1294.28,0.05,176.05
ORD10672,2025-09-09,Customer 229,Corporate,South,Bengaluru,Office Supplies,Binder,Binder 904,7,326.65,0.1,15.02
ORD10673,2025-02-21,Customer 87,Consumer,West,Mumbai,Technology,Monitor,Monitor 220,8,1165.84,0.05,262.59
ORD10674,2025-10-04,Customer 12,Corporate,East,Chennai,Technology,Monitor,Monitor 757,6,555.34,0.0,96.17
ORD10675,2025-04-07,Customer 126,Consumer,South,Kochi,Office Supplies,Binder,Binder 931,6,465.71,0.3,125.38
